"lifetime_gross"	"year"	"(no genres listed)"	"Action"	"Adventure"	"Animation"	"Children"	"Comedy"	"Crime"	"Documentary"	"Drama"	"Fantasy"	"Film-Noir"	"Horror"	"IMAX"	"Musical"	"Mystery"	"Romance"	"Sci-Fi"	"Thriller"	"War"	"Western"	"title"	"averageRating"	"numVotes"	"isAdult"	"runtimeMinutes"	"avg_rating_grouplense"
"1098"	218080025	1976	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	"King Kong"	7.9	83208	0	100	3.54340987731991
"1099"	218080025	1976	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	"King Kong"	5.9	31762	0	134	2.77497194163861
"1100"	18319860	1998	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Babe: Pig in the City"	5.8	32907	0	97	2.95155076093238
"1101"	10459961	1998	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Home Fries"	5.1	8384	0	91	2.52620320855615
"1102"	9898412	1998	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"Very Bad Things"	6.3	46539	0	100	2.83576309794989
"1103"	32000000	1998	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	"Psycho"	8.5	639032	0	109	4.0672130407297
"1104"	32000000	1998	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	"Psycho"	4.6	47495	0	105	2.72690265486726
"1105"	4611784	1998	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Little Voice"	7	16271	0	97	3.66729877791825
"1106"	34562556	1998	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Jack Frost"	5.4	35371	0	101	2.37807881773399
"1107"	70187658	1998	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	"Star Trek: Insurrection"	6.4	73525	0	103	3.20108627005179
"1108"	17105219	1998	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Rushmore"	7.7	178858	0	93	3.85183417428065
"1109"	100317794	1998	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Shakespeare in Love"	7.1	220333	0	123	3.79050824917924
"1110"	115821495	1998	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"You've Got Mail"	6.7	205400	0	119	3.18531523711828
"1111"	50632037	1998	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	"Mighty Joe Young"	7	5106	0	94	3.084
"1112"	50632037	1998	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	"Mighty Joe Young"	5.7	28695	0	114	2.75582990397805
"1113"	50632037	1949	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Mighty Joe Young"	7	5106	0	94	3.084
"1114"	50632037	1949	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Mighty Joe Young"	5.7	28695	0	114	2.75582990397805
"1115"	135026902	1998	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Patch Adams"	6.8	110526	0	115	3.14791762717074
"1116"	91137662	1998	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Stepmom"	6.8	65170	0	125	3.27806788511749
"1117"	5672903	1998	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Down in the Delta"	6.9	1749	0	112	3.50197628458498
"1118"	1798862	1998	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Hurlyburly"	5.9	10088	0	122	2.96417197452229
"1119"	2158775	1997	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Wilde"	6.9	16807	0	118	3.53851174934726
"1120"	6330054	1997	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Affliction"	6.9	16748	0	114	3.55919312169312
"1121"	1036818	1998	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Another Day in Paradise"	6.5	8657	0	101	3.19616519174041
"1122"	4912892	1998	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Hilary and Jackie"	7.3	10156	0	121	3.6773538961039
"1123"	3970078	1998	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Playing by Heart"	7	19311	0	121	3.53367433930094
"1124"	22365133	1999	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"At First Sight"	6	13560	0	128	2.84689655172414
"1125"	12017369	1999	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	"In Dreams"	5.5	12905	0	100	2.67116357504216
"1126"	52894169	1999	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Varsity Blues"	6.5	44552	0	106	3.0681330472103
"1127"	14036005	1999	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	"Virus"	3	602	0	90	1
"1128"	14036005	1999	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	"Virus"	5	27727	0	99	2.3514598540146
"1129"	38500726	1986	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Running Scared"	7.3	99139	0	122	3.48094027954257
"1130"	6855137	1986	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Running Scared"	7.3	99139	0	122	3.48094027954257
"1131"	6797218	1986	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	"Trick or Treat"	7.3	1506	0	8	3.5
"1132"	21458229	1986	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Tough Guys"	5.6	344	0	92	3.25
"1133"	4197729	1999	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	"Gloria"	5.2	5750	0	108	2.39358108108108
"1134"	4197729	1999	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	"Gloria"	6.8	8744	0	110	3.29
"1135"	4197729	1999	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	"Gloria"	6.6	1149	0	126	4
"1136"	4059673	1999	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	"Gloria"	5.2	5750	0	108	2.39358108108108
"1137"	4059673	1999	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	"Gloria"	6.8	8744	0	110	3.29
"1138"	4059673	1999	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	"Gloria"	6.6	1149	0	126	4
"1139"	354952	1998	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"My Name Is Joe"	7.5	8233	0	105	3.62971698113208
"1140"	524864	1998	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Still Crazy"	7	8106	0	95	3.28550724637681
"1141"	15503	1998	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Spanish Fly"	5	196	0	91	2.94117647058824
"1142"	81526121	1999	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"Payback"	7.1	135932	0	100	3.42733084067061
"1143"	81526121	1999	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"Payback"	3.2	235	0	93	1
"1144"	4398989	1999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Simply Irresistible"	5.3	13827	0	96	2.72635933806147
"1145"	541636	1998	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"20 Dates"	5.6	1768	0	87	2.76511954992968
"1146"	26511114	1999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Blast from the Past"	6.6	62950	0	112	3.21144278606965
"1147"	52880016	1999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Message in a Bottle"	6.3	37486	0	126	2.88585472419443
"1148"	36850101	1999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"My Favorite Martian"	5.1	13381	0	94	2.37598647125141
"1149"	3117085	1999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Jawbreaker"	5.7	25705	0	87	2.69499527856468
"1150"	32547800	1999	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"October Sky"	7.8	87797	0	108	3.87506838074398
"1151"	10827810	1999	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"Office Space"	7.7	254963	0	89	3.98283747876465
"1152"	6852450	1999	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"200 Cigarettes"	6	15178	0	101	2.92467620995228
"1153"	36663315	1999	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	"8MM"	6.5	129704	0	123	2.98000478927203
"1154"	178278	1999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"Breakfast of Champions"	4.6	7899	0	110	2.64593301435407
"1155"	9090	1997	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Eight Days a Week"	6.2	3063	0	92	2.953125
"1156"	21017849	1983	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	"Christine"	6.4	959	0	95	3
"1157"	21095638	1982	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Night Shift"	4	580	0	81	5
"1158"	40846082	1959	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	"House on Haunted Hill"	6.8	26188	0	75	3.29545454545455
"1159"	100489151	1970	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Airport"	6.6	18604	0	137	3.03596866096866
"1160"	32589624	1968	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	"Planet of the Apes"	8	173908	0	112	3.62519037465733
"1161"	32589624	1968	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	"Planet of the Apes"	5.7	215972	0	119	2.74505559382072
"1162"	18999718	1970	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"Beneath the Planet of the Apes"	6.1	45487	0	95	2.89899833055092
"1163"	106885658	1999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Analyze This"	6.7	150430	0	103	3.24733475479744
"1164"	38773785	1999	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Cruel Intentions"	6.8	186860	0	97	3.29686147186147
"1165"	54751	1997	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Six Ways to Sunday"	6.3	1481	0	97	2.76666666666667
"1166"	24657	1998	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Harvest"	4.7	301	0	96	2.44444444444444
"1167"	24657	1998	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Harvest"	5.3	179	0	102	3.5
"1168"	11578059	1999	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"Wing Commander"	4.3	16681	0	100	2.19109102646869
"1169"	3335984	1993	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"My Boyfriend's Back"	5.4	4539	0	85	2.3080985915493
"1170"	9418365	1960	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	"Village of the Damned"	7.3	16501	0	77	3.41915513474144
"1171"	9418365	1960	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	"Village of the Damned"	5.6	30963	0	98	2.77330716388616
"1172"	27250736	1999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Baby Geniuses"	2.7	26173	0	97	1.69934640522876
"1173"	2735	1998	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Telling You"	4.6	756	0	94	1.92222222222222
"1174"	52888180	1999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Forces of Nature"	5.5	33570	0	105	2.72651091924835
"1175"	2062405	1999	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	"Ravenous"	7	38779	0	101	3.24540848638379
"1176"	16649768	1999	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"True Crime"	5.3	2735	0	94	3.16861979166667
"1177"	16649768	1999	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"True Crime"	6.6	35122	0	127	3.10072595281307
"1178"	41575141	1997	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Bandits"	6.4	3029	0	110	3.27699530516432
"1179"	4553271	1998	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Dangerous Beauty"	7.2	17064	0	111	3.64682080924855
"1180"	22431897	1999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"EDtv"	6.1	42945	0	122	3.03259399513119
"1181"	65748	1998	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Among Giants"	5.9	934	0	94	2.92857142857143
"1182"	38178166	1999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"10 Things I Hate About You"	7.3	319369	0	97	3.53307804522247
"1183"	1897948	1998	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	"Tango"	6.2	1261	0	88	2
"1184"	1897948	1998	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	"Tango"	7.1	2886	0	115	3.31313131313131
"1185"	26682	1997	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Metroland"	6.4	3310	0	105	3.20642201834862
"1186"	48482	1998	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	"Following"	7.5	90921	0	69	3.77325227963526
"1187"	16943454	1999	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"Go"	7.2	70362	0	102	3.68022894114719
"1188"	55474756	1999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Never Been Kissed"	6.1	87862	0	107	3.07514293493057
"1189"	10920544	1999	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Cookie's Fortune"	6.9	13210	0	118	3.58928571428571
"1190"	1940299	1999	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"Goodbye Lover"	5.6	3983	0	102	2.62987012987013
"1191"	63886029	1999	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	"Life"	6.8	48967	0	108	2.97871179039301
"1192"	63886029	1999	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	"Life"	6.1	8142	0	111	2.77777777777778
"1193"	1263279	1998	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Hideous Kinky"	6	6606	0	98	3.18238434163701
"1194"	299569	1998	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"SLC Punk!"	7.4	28452	0	97	3.60379177377892
"1195"	113152	1999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Lost & Found"	5.1	6466	0	100	2.4967032967033
"1196"	113152	1999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Lost & Found"	5.5	1037	0	90	2
"1197"	8408835	1999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Pushing Tin"	6	29167	0	124	3.00597826086957
"1198"	14902041	1999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Election"	7.2	94728	0	103	3.77114877589454
"1199"	2856712	1999	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	"eXistenZ"	6.8	97803	0	97	3.34964157706093
"1200"	87704396	1999	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"Entrapment"	6.3	112666	0	113	3.15010825114265
"1201"	4152230	1999	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	"Idle Hands"	6.2	42308	0	92	2.76811594202899
"1202"	784399	1998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"Heaven"	6.6	853	0	105	2.96938775510204
"1203"	77886	1998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"Heaven"	6.6	853	0	105	2.96938775510204
"1204"	2838	1998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"Heaven"	6.6	853	0	105	2.96938775510204
"1205"	1083975	1998	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"This Is My Father"	7	1736	0	119	3.53744493392071
"1206"	871759	1998	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Edge of Seventeen"	6.8	6277	0	99	3.57620817843866
"1207"	137124	1999	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	"Endurance"	6.3	417	0	83	3.51685393258427
"1208"	474544677	1999	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"Star Wars: Episode I - The Phantom Menace"	6.5	763348	0	136	3.06985582812451
"1209"	21589	1998	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	"Frogs for Snakes"	4.4	368	0	108	1.72058823529412
"1210"	134451603	1978	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"Superman"	7.4	3002	0	10	3.05882352941176
"1211"	134451603	1978	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"Superman"	7	1075	0	244	2.7
"1212"	24946533	1956	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	"Invasion of the Body Snatchers"	7.7	47924	0	80	3.75809958686671
"1213"	116089678	1999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Notting Hill"	7.1	294690	0	124	3.45882476097425
"1214"	34105207	1999	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	"Instinct"	6.6	32781	0	126	3.12644281217209
"1215"	100590	1998	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Desert Blue"	6.1	2296	0	90	2.98360655737705
"1216"	27466	1998	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Finding North"	6.5	306	0	95	2.69607843137255
"1217"	30229	1998	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	"Free Enterprise"	6.8	3257	0	113	3.34478672985782
"1218"	206040086	1999	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Austin Powers: The Spy Who Shagged Me"	6.6	225999	0	95	3.19371969059356
"1219"	171091819	1999	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Tarzan"	7.3	215239	0	88	3.48478393183201
"1220"	171091819	1999	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Tarzan"	4.8	12431	0	94	2.33333333333333
"1221"	318246	1997	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"Trekkies"	6.9	4873	0	86	3.63846604215457
"1222"	163479795	1999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Big Daddy"	6.4	209286	0	93	3.1083543029693
"1223"	113804681	1999	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	"Wild Wild West"	4.9	157519	0	106	2.31967073274759
"1224"	24756177	1999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"Arlington Road"	7.2	84824	0	117	3.45715826783788
"1225"	16625807	1999	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Muppets from Space"	6.3	19006	0	87	3.10393569844789
"1226"	635620	1999	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"My Life So Far"	6.5	2993	0	98	3.48576512455516
"1227"	55691208	1999	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	"Eyes Wide Shut"	7.4	322449	0	159	3.27847472363682
"1228"	31770414	1999	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	"Lake Placid"	5.7	59057	0	82	2.52568218298555
"1229"	10571408	1999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Drop Dead Gorgeous"	6.6	35953	0	97	3.18333914255838
"1230"	97403112	1999	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Inspector Gadget"	4.2	47328	0	78	2.11979421852033
"1231"	73648142	1999	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	"Deep Blue Sea"	5.9	130513	0	105	2.68843462752092
"1232"	29762011	1999	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	"Mystery Men"	6.1	65874	0	121	3.06312523743194
"1233"	1830650	1960	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	"Spartacus"	7.9	130954	0	197	3.83655705996132
"1234"	6075793	1987	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	"Assassination"	5.8	114	0	95	NA
"1235"	1301121	1986	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Native Son"	5.7	2371	0	104	2.83333333333333
"1236"	6262878	1999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Dick"	6.2	19664	0	94	3.26281331836887
"1237"	840134	1998	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Illuminata"	6.1	1637	0	119	2.93617021276596
"1238"	72482	1998	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Stiff Upper Lips"	6.3	1066	0	94	2.96774193548387
"1239"	66384775	1999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bowfinger"	6.4	69483	0	97	3.07706310679612
"1240"	10115013	1999	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Brokedown Palace"	6.5	22405	0	100	2.9876419505678
"1241"	379384	1998	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Head On"	6.6	4322	0	104	3.23376623376623
"1242"	49042224	1925	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Cobra"	6.3	742	0	70	2.21621621621622
"1243"	6858261	1995	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	"Never Talk to Strangers"	5.2	6710	0	86	2.50862068965517
"1244"	33864342	1999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Mickey Blue Eyes"	5.9	36178	0	102	2.82877030162413
"1245"	8951935	1999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"Teaching Mrs. Tingle"	5.3	20491	0	96	2.47205346294046
"1246"	2165637	1999	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"A Dog of Flanders"	7.1	402	0	96	NA
"1247"	394079	1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	"Lucie Aubrac"	6.6	1239	0	115	3.22635135135135
"1248"	7302522	1999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Outside Providence"	6.4	8803	0	96	3.23070097604259
"1249"	50046268	1999	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	"Stigmata"	6.2	67124	0	103	3.0207136997539
"1250"	27816	1999	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	"Best Laid Plans"	6.1	7680	0	92	3.1937984496124
"1251"	35188640	1999	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"For Love of the Game"	6.6	34027	0	137	3.11134163208852
"1252"	50081992	1993	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	"Sommersby"	6.2	21474	0	114	3.09363492898474
"1253"	11373501	1994	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	"Thumbelina"	6.4	16526	0	86	2.76019417475728
"1254"	34251525	1975	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	"Tommy"	6.6	20334	0	111	3.07784615384615
"1255"	116741558	1999	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	"Double Jeopardy"	6.3	211	0	70	3
"1256"	116741558	1999	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	"Double Jeopardy"	6.5	83151	0	105	3.19029642058166
"1257"	4956401	1999	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Jakob the Liar"	6.5	16987	0	120	2.82991360691145
"1258"	4555459	1999	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Mumford"	6.8	9146	0	112	3.42492307692308
"1259"	250147	1998	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Dog Park"	5.2	2268	0	91	2.49063670411985
"1260"	8891623	1999	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Mystery, Alaska"	6.7	26627	0	119	3.29431626336522
"1261"	60652036	1999	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	"Three Kings"	7.1	167101	0	114	3.59567694369973
"1262"	21521	1998	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"New Rose Hotel"	5.2	5216	0	93	2.478125
"1263"	1314053	1999	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Romance"	5.8	849	0	76	2
"1264"	42779261	1939	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Gulliver's Travels"	6.7	4235	0	76	3.31875
"1265"	42779261	1939	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Gulliver's Travels"	5.5	567	0	81	2
"1266"	42779261	1939	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Gulliver's Travels"	6.9	6611	0	186	3.25
"1267"	42779261	1939	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Gulliver's Travels"	4.9	68272	0	85	2.3416
"1268"	455164	1932	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Rain"	6.9	2667	0	94	3.56716417910448
"1269"	31502583	1999	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Random Hearts"	5.3	20911	0	133	2.41345525800131
"1270"	30636478	1999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Superstar"	6	728	0	120	4.5
"1271"	30636478	1999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Superstar"	5.3	976	0	112	3
